# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Jan 30 16:38:24 CET 2023 [seed=1289]
# -seed 1289 WNV_HMC_Cauchy_lat.xml
state	joint	prior	likelihood	location.traitLikelihood	treeModel.rootHeight	age(root)	treeLength	location.variance.diagonal	lat.207.1
254000	-329.3962324395957	-144.89216328561722	-184.50406915397846	-184.50406915397846	9.236476722599999	1998.3935232774002	189.54211632337905	0.12891653102923903	41.585816111933354
254500	-366.2990254044163	-159.76817032895522	-206.53085507546103	-206.53085507546103	9.236476722599999	1998.3935232774002	189.54211632337905	0.24891113204372903	42.24349425670852
255000	-354.3265690324878	-154.1677455762294	-200.1588234562584	-200.1588234562584	9.236476722599999	1998.3935232774002	189.54211632337905	0.20182706813567947	41.77333949731631
255500	-334.9633533047612	-153.4925816157859	-181.47077168897528	-181.47077168897528	9.236476722599999	1998.3935232774002	189.54211632337905	0.18873949510906046	41.43666044129643
256000	-344.3620403411944	-164.44396589066457	-179.91807445052984	-179.91807445052984	9.236476722599999	1998.3935232774002	189.54211632337905	0.1305852598242585	41.70525318121502
256500	-341.9766981949233	-155.90926846435335	-186.06742973056998	-186.06742973056998	9.236476722599999	1998.3935232774002	189.54211632337905	0.17460786354523627	42.692907456827065
257000	-342.9412319043407	-151.89602992174557	-191.0452019825952	-191.0452019825952	9.236476722599999	1998.3935232774002	189.54211632337905	0.19778792109193755	41.09722721121062
257500	-287.27212293581624	-111.46048243267167	-175.8116405031446	-175.8116405031446	9.236476722599999	1998.3935232774002	189.54211632337905	0.09097372596854111	40.96609205909906
258000	-320.18065712070097	-130.77745458126944	-189.40320253943156	-189.40320253943156	9.236476722599999	1998.3935232774002	189.54211632337905	0.11840801817894563	41.786953490106164
258500	-332.7309668597403	-131.24824612263038	-201.48272073710996	-201.48272073710996	9.236476722599999	1998.3935232774002	189.54211632337905	0.1896413424563985	41.28800982868886
259000	-375.39774949352756	-187.5720803366624	-187.82566915686516	-187.82566915686516	9.236476722599999	1998.3935232774002	189.54211632337905	0.21108638701957771	40.65033251836227
259500	-349.72055204634745	-159.97425770439744	-189.74629434195	-189.74629434195	9.236476722599999	1998.3935232774002	189.54211632337905	0.17131391712448907	41.785549483018954
260000	-325.5628582107447	-142.35138857754603	-183.21146963319865	-183.21146963319865	9.236476722599999	1998.3935232774002	189.54211632337905	0.13390942342062398	42.16897394885008
260500	-317.87890981601186	-120.58384372525623	-197.29506609075563	-197.29506609075563	9.236476722599999	1998.3935232774002	189.54211632337905	0.22019667151300729	42.295734400540006
261000	-304.8066237860467	-126.74460467045212	-178.06201911559458	-178.06201911559458	9.236476722599999	1998.3935232774002	189.54211632337905	0.09096381333893047	40.61943523200131
261500	-344.0591953572804	-158.47402384437336	-185.585171512907	-185.585171512907	9.236476722599999	1998.3935232774002	189.54211632337905	0.1987672828535777	40.80396900557731
262000	-350.3968205260006	-165.7171158605867	-184.6797046654139	-184.6797046654139	9.236476722599999	1998.3935232774002	189.54211632337905	0.15799613991514966	40.39215772924235
262500	-322.1582373740994	-139.3892793322927	-182.76895804180668	-182.76895804180668	9.236476722599999	1998.3935232774002	189.54211632337905	0.10762758052767862	41.09134672368447
263000	-315.055652722727	-125.21362951553239	-189.84202320719464	-189.84202320719464	9.236476722599999	1998.3935232774002	189.54211632337905	0.16003477839093538	42.482026730000776
263500	-377.3179731196568	-186.31816250896398	-190.99981061069283	-190.99981061069283	9.236476722599999	1998.3935232774002	189.54211632337905	0.22492510045500594	40.66476447725004
264000	-387.63943451816726	-194.63766310233257	-193.00177141583472	-193.00177141583472	9.236476722599999	1998.3935232774002	189.54211632337905	0.22879892427514548	42.42268969710811
264500	-312.9970370745335	-134.77262206880835	-178.22441500572518	-178.22441500572518	9.236476722599999	1998.3935232774002	189.54211632337905	0.08073024425227096	41.86471461795759
265000	-353.6593428458435	-162.89042178998477	-190.76892105585875	-190.76892105585875	9.236476722599999	1998.3935232774002	189.54211632337905	0.16638019474203392	41.01228812380388
265500	-323.97299049668686	-143.09400516157436	-180.8789853351125	-180.8789853351125	9.236476722599999	1998.3935232774002	189.54211632337905	0.1394137549413303	41.69411356933008
266000	-335.2709433455103	-140.24885823210386	-195.02208511340643	-195.02208511340643	9.236476722599999	1998.3935232774002	189.54211632337905	0.21312900081166392	39.70732956722122
266500	-334.6672593979623	-144.66495481530362	-190.00230458265872	-190.00230458265872	9.236476722599999	1998.3935232774002	189.54211632337905	0.10274316249786888	41.12144723679498
267000	-340.3088235132516	-144.67833313904245	-195.63049037420913	-195.63049037420913	9.236476722599999	1998.3935232774002	189.54211632337905	0.20218335132772164	41.195363129543175
267500	-353.465502135527	-149.3113949261831	-204.1541072093439	-204.1541072093439	9.236476722599999	1998.3935232774002	189.54211632337905	0.22695074050581132	50.08298020516001
268000	-282.5052585301655	-109.01922381792916	-173.48603471223635	-173.48603471223635	9.236476722599999	1998.3935232774002	189.54211632337905	0.10641691922566872	40.96984987586241
268500	-327.60520917688666	-127.95877034370649	-199.64643883318018	-199.64643883318018	9.236476722599999	1998.3935232774002	189.54211632337905	0.17990001250828064	40.38646083942728
269000	-321.8118331488115	-128.92650603555865	-192.88532711325288	-192.88532711325288	9.236476722599999	1998.3935232774002	189.54211632337905	0.18749540991871713	42.79770200744399
269500	-385.3018300874428	-194.6143739706243	-190.68745611681848	-190.68745611681848	9.236476722599999	1998.3935232774002	189.54211632337905	0.24266460358728995	42.17459653858221
270000	-316.33358414610103	-128.12200667826724	-188.2115774678338	-188.2115774678338	9.236476722599999	1998.3935232774002	189.54211632337905	0.15216386742749563	40.906457549553814
270500	-304.4052435367896	-115.61870550159203	-188.78653803519757	-188.78653803519757	9.236476722599999	1998.3935232774002	189.54211632337905	0.12082346638542146	42.76166905509277
271000	-299.97183393895125	-125.30895147540159	-174.66288246354966	-174.66288246354966	9.236476722599999	1998.3935232774002	189.54211632337905	0.0933479561972821	41.064339354863904
271500	-310.83157135793726	-128.1515156494372	-182.68005570850008	-182.68005570850008	9.236476722599999	1998.3935232774002	189.54211632337905	0.11184119034686223	40.559369743782824
272000	-320.4649892713131	-135.45961334563114	-185.00537592568193	-185.00537592568193	9.236476722599999	1998.3935232774002	189.54211632337905	0.15196723253167557	41.435531701362784
272500	-336.192768089255	-139.46430046308433	-196.7284676261707	-196.7284676261707	9.236476722599999	1998.3935232774002	189.54211632337905	0.2330739856104176	40.40117797432556
273000	-304.87593086922215	-127.3326369554437	-177.54329391377843	-177.54329391377843	9.236476722599999	1998.3935232774002	189.54211632337905	0.0818654484296284	40.61125303283617
273500	-334.5001585333508	-136.91481589731552	-197.58534263603534	-197.58534263603534	9.236476722599999	1998.3935232774002	189.54211632337905	0.22972106501948603	42.753701749596786
274000	-370.96273348031826	-182.30122074626343	-188.66151273405484	-188.66151273405484	9.236476722599999	1998.3935232774002	189.54211632337905	0.17658464523621692	42.517483412642285
274500	-381.22054140529497	-173.77344381941526	-207.44709758587967	-207.44709758587967	9.236476722599999	1998.3935232774002	189.54211632337905	0.34163024199492564	40.8887430418417
275000	-320.73209333064716	-145.77807731658262	-174.95401601406454	-174.95401601406454	9.236476722599999	1998.3935232774002	189.54211632337905	0.06788676755260602	41.43498888543367
275500	-347.42620614469445	-160.70778130833443	-186.71842483636004	-186.71842483636004	9.236476722599999	1998.3935232774002	189.54211632337905	0.19575817211082797	41.11455154478208
276000	-303.44428139859986	-122.44693276506744	-180.9973486335324	-180.9973486335324	9.236476722599999	1998.3935232774002	189.54211632337905	0.08757028037421237	40.84116267980573
276500	-357.36093458345107	-177.1306007410868	-180.23033384236427	-180.23033384236427	9.236476722599999	1998.3935232774002	189.54211632337905	0.10825569206827323	40.554255525527566
277000	-340.8428986539251	-164.69507040914547	-176.14782824477965	-176.14782824477965	9.236476722599999	1998.3935232774002	189.54211632337905	0.14507891396545136	42.516683482267446
277500	-366.11386589660935	-175.14299891830333	-190.97086697830602	-190.97086697830602	9.236476722599999	1998.3935232774002	189.54211632337905	0.24804726553952844	40.69521053595853
278000	-335.5438620402201	-149.94221838675296	-185.60164365346716	-185.60164365346716	9.236476722599999	1998.3935232774002	189.54211632337905	0.16553488359971405	39.73630122876985
278500	-331.88400198893663	-140.52712150799425	-191.35688048094238	-191.35688048094238	9.236476722599999	1998.3935232774002	189.54211632337905	0.1676728482134384	42.175857479434114
279000	-351.8092141468831	-172.0678770029471	-179.741337143936	-179.741337143936	9.236476722599999	1998.3935232774002	189.54211632337905	0.13545361578691242	41.04476704335241
279500	-354.43105560603317	-160.52625023360167	-193.9048053724315	-193.9048053724315	9.236476722599999	1998.3935232774002	189.54211632337905	0.13644299772657184	41.23350835368001
280000	-339.71814672937376	-166.7954676018214	-172.92267912755239	-172.92267912755239	9.236476722599999	1998.3935232774002	189.54211632337905	0.1313820615408019	42.78508498707434
280500	-390.3083263647044	-190.35516137484345	-199.9531649898609	-199.9531649898609	9.236476722599999	1998.3935232774002	189.54211632337905	0.22067121885923374	41.24957582563426
281000	-350.1122209916892	-171.46967778752241	-178.64254320416677	-178.64254320416677	9.236476722599999	1998.3935232774002	189.54211632337905	0.12599792096212004	40.582154962840555
281500	-315.30847082187	-125.25314463429206	-190.05532618757795	-190.05532618757795	9.236476722599999	1998.3935232774002	189.54211632337905	0.1366141127223936	42.84959399204318
282000	-293.26387441021575	-112.79811539660622	-180.46575901360953	-180.46575901360953	9.236476722599999	1998.3935232774002	189.54211632337905	0.12294663891215149	43.484312488691245
282500	-345.23207139975216	-153.18510922150114	-192.04696217825105	-192.04696217825105	9.236476722599999	1998.3935232774002	189.54211632337905	0.20186877026155822	40.83141421506754
283000	-374.7316915485234	-181.1651399367582	-193.56655161176516	-193.56655161176516	9.236476722599999	1998.3935232774002	189.54211632337905	0.21967944651795884	42.754239655421195
283500	-287.8541779162809	-112.32000421850269	-175.53417369777821	-175.53417369777821	9.236476722599999	1998.3935232774002	189.54211632337905	0.09866463232590575	40.92367250121267
284000	-386.03541730037006	-182.9480124287695	-203.08740487160057	-203.08740487160057	9.236476722599999	1998.3935232774002	189.54211632337905	0.2972060426295988	40.88791380315574
284500	-330.96586622030566	-138.19890473925918	-192.76696148104648	-192.76696148104648	9.236476722599999	1998.3935232774002	189.54211632337905	0.1530458199836088	41.11990869398182
285000	-309.4927937527974	-133.59429339930372	-175.89850035349372	-175.89850035349372	9.236476722599999	1998.3935232774002	189.54211632337905	0.10911506634633884	42.04940947312904
285500	-298.09245983879555	-109.75509685805463	-188.3373629807409	-188.3373629807409	9.236476722599999	1998.3935232774002	189.54211632337905	0.1272338597670544	42.18885835597663
286000	-381.54317713569515	-200.8315882602111	-180.711588875484	-180.711588875484	9.236476722599999	1998.3935232774002	189.54211632337905	0.21562013346911751	40.20992295945625
286500	-313.55739296804717	-125.220026185111	-188.3373667829362	-188.3373667829362	9.236476722599999	1998.3935232774002	189.54211632337905	0.11211151540635006	42.665677506799256
287000	-367.52878267340327	-182.1338254583666	-185.39495721503667	-185.39495721503667	9.236476722599999	1998.3935232774002	189.54211632337905	0.18139999177475707	41.88412501899114
287500	-381.97689453811347	-195.93990787659214	-186.0369866615213	-186.0369866615213	9.236476722599999	1998.3935232774002	189.54211632337905	0.19631432562424736	41.466527820788954
288000	-326.8668552586648	-142.9459463995756	-183.92090885908922	-183.92090885908922	9.236476722599999	1998.3935232774002	189.54211632337905	0.1293560750625431	40.87733772053227
288500	-330.6970606314062	-153.62487368953785	-177.07218694186832	-177.07218694186832	9.236476722599999	1998.3935232774002	189.54211632337905	0.12161718039893918	41.24743994946564
289000	-359.5313821428483	-169.57320280110693	-189.9581793417414	-189.9581793417414	9.236476722599999	1998.3935232774002	189.54211632337905	0.24286637901909763	41.02959773933022
289500	-353.0855581418376	-150.9965383861712	-202.08901975566644	-202.08901975566644	9.236476722599999	1998.3935232774002	189.54211632337905	0.24562623031476785	41.584172858542296
290000	-312.40124297815873	-138.8206049542875	-173.58063802387122	-173.58063802387122	9.236476722599999	1998.3935232774002	189.54211632337905	0.11801871877944109	40.53180559917994
290500	-364.5005796854462	-171.30063205194003	-193.19994763350618	-193.19994763350618	9.236476722599999	1998.3935232774002	189.54211632337905	0.17353914699585887	40.82553843609902
291000	-320.7645149141931	-116.46431528480623	-204.30019962938687	-204.30019962938687	9.236476722599999	1998.3935232774002	189.54211632337905	0.15288630599409747	40.64797443381822
291500	-307.6767850804806	-134.89938802323522	-172.77739705724542	-172.77739705724542	9.236476722599999	1998.3935232774002	189.54211632337905	0.10415220352488681	40.95938442029087
292000	-370.59677911400064	-178.40901318020195	-192.1877659337987	-192.1877659337987	9.236476722599999	1998.3935232774002	189.54211632337905	0.2841621759526723	41.410492130250354
292500	-336.1467188713187	-146.38835366889754	-189.75836520242115	-189.75836520242115	9.236476722599999	1998.3935232774002	189.54211632337905	0.14043034959705683	40.88032472357553
293000	-337.77108320191667	-151.7669375826045	-186.00414561931214	-186.00414561931214	9.236476722599999	1998.3935232774002	189.54211632337905	0.15158628690149145	43.522600843685005
293500	-317.4004289479184	-134.66197258265194	-182.73845636526642	-182.73845636526642	9.236476722599999	1998.3935232774002	189.54211632337905	0.14874666392146943	42.11330402160288
294000	-343.4000984033006	-158.67814465622362	-184.72195374707698	-184.72195374707698	9.236476722599999	1998.3935232774002	189.54211632337905	0.12479880845567881	40.99429083708893
294500	-313.12340299323694	-132.36783419494077	-180.7555687982962	-180.7555687982962	9.236476722599999	1998.3935232774002	189.54211632337905	0.11998302038890832	41.281465533544825
295000	-289.6791856278183	-104.1166099932006	-185.5625756346177	-185.5625756346177	9.236476722599999	1998.3935232774002	189.54211632337905	0.09443982057671477	40.982673380172116
295500	-335.2081787982208	-150.636062554114	-184.57211624410678	-184.57211624410678	9.236476722599999	1998.3935232774002	189.54211632337905	0.16305925285733336	42.52304764730016
296000	-311.0379794996352	-137.70604154104527	-173.3319379585899	-173.3319379585899	9.236476722599999	1998.3935232774002	189.54211632337905	0.09531279531129103	42.22684908784375
296500	-291.9731539564873	-114.08634011878677	-177.88681383770052	-177.88681383770052	9.236476722599999	1998.3935232774002	189.54211632337905	0.10427343707580512	40.42875216336476
297000	-320.14974086096163	-132.92247506402109	-187.22726579694057	-187.22726579694057	9.236476722599999	1998.3935232774002	189.54211632337905	0.17157028253416956	41.3338605449043
297500	-329.1518748846096	-135.54332296506257	-193.60855191954698	-193.60855191954698	9.236476722599999	1998.3935232774002	189.54211632337905	0.17106690884450446	42.355296587885526
298000	-336.53372678319033	-151.9222062729504	-184.61152051023996	-184.61152051023996	9.236476722599999	1998.3935232774002	189.54211632337905	0.13937413043760707	40.920731836058685
298500	-296.81432751187606	-118.2554104448941	-178.558917066982	-178.558917066982	9.236476722599999	1998.3935232774002	189.54211632337905	0.08295723640123746	41.03525986140156
299000	-322.5960979931926	-142.00917226243752	-180.58692573075507	-180.58692573075507	9.236476722599999	1998.3935232774002	189.54211632337905	0.1240469616943514	40.038025001198406
299500	-268.22531748314486	-93.38750661461495	-174.83781086852989	-174.83781086852989	9.236476722599999	1998.3935232774002	189.54211632337905	0.07420857543043033	42.465060742501734
300000	-340.27912225839475	-147.73438041229213	-192.54474184610262	-192.54474184610262	9.236476722599999	1998.3935232774002	189.54211632337905	0.20361749433334342	40.12153439955353
300500	-338.55281084269166	-152.34289608094585	-186.20991476174578	-186.20991476174578	9.236476722599999	1998.3935232774002	189.54211632337905	0.14680066391929153	42.79015417801644
301000	-335.2583433463103	-152.72019169308908	-182.53815165322126	-182.53815165322126	9.236476722599999	1998.3935232774002	189.54211632337905	0.12889504023339818	42.5470136798671
301500	-393.05841604505656	-208.57215379777878	-184.48626224727778	-184.48626224727778	9.236476722599999	1998.3935232774002	189.54211632337905	0.19911502356137414	41.50831142632579
302000	-305.5861736565354	-132.70455409558136	-172.88161956095405	-172.88161956095405	9.236476722599999	1998.3935232774002	189.54211632337905	0.09340393512960866	42.414203778644115
302500	-393.66573186885796	-190.2590283007804	-203.40670356807755	-203.40670356807755	9.236476722599999	1998.3935232774002	189.54211632337905	0.3497906703416035	41.10785976764515
303000	-357.59860340394283	-168.3654716102205	-189.23313179372232	-189.23313179372232	9.236476722599999	1998.3935232774002	189.54211632337905	0.1758389573232025	42.7234970127314
303500	-346.8463164550842	-153.5019067974812	-193.34440965760302	-193.34440965760302	9.236476722599999	1998.3935232774002	189.54211632337905	0.18224333561622247	43.47757303879528
304000	-363.76621313694653	-175.3331023706215	-188.43311076632503	-188.43311076632503	9.236476722599999	1998.3935232774002	189.54211632337905	0.2314213915151244	42.14096238227326
304500	-359.79362610472776	-181.2422865961028	-178.55133950862498	-178.55133950862498	9.236476722599999	1998.3935232774002	189.54211632337905	0.14420531914510465	42.10503707201968
305000	-363.25576496498616	-173.83524959473795	-189.42051537024818	-189.42051537024818	9.236476722599999	1998.3935232774002	189.54211632337905	0.26568266672058305	40.7314433251418
305500	-328.1153677691106	-138.6013203187119	-189.5140474503987	-189.5140474503987	9.236476722599999	1998.3935232774002	189.54211632337905	0.10476231690518413	40.55623948886691
306000	-306.66795808971	-115.02744767563631	-191.6405104140737	-191.6405104140737	9.236476722599999	1998.3935232774002	189.54211632337905	0.10828535683552173	41.10234887549403
306500	-371.2955105532877	-166.59837659567876	-204.69713395760894	-204.69713395760894	9.236476722599999	1998.3935232774002	189.54211632337905	0.3103674373589002	40.99310911295339
307000	-333.97321203924287	-141.4493152193846	-192.52389681985824	-192.52389681985824	9.236476722599999	1998.3935232774002	189.54211632337905	0.11683847093090803	40.43702159531067
307500	-340.2374637036753	-154.38153871403145	-185.85592498964385	-185.85592498964385	9.236476722599999	1998.3935232774002	189.54211632337905	0.17217765721251954	40.68233739211734
308000	-287.1670284719188	-106.79836920202428	-180.36865926989452	-180.36865926989452	9.236476722599999	1998.3935232774002	189.54211632337905	0.10838275953824557	41.507402938212806
308500	-311.13156136002465	-129.58296733757552	-181.54859402244912	-181.54859402244912	9.236476722599999	1998.3935232774002	189.54211632337905	0.13041343909880282	42.43364697809892
309000	-334.59833527093883	-131.48168661028512	-203.1166486606537	-203.1166486606537	9.236476722599999	1998.3935232774002	189.54211632337905	0.18974476208447247	43.13217606031593
309500	-330.97248654101236	-161.74056951086078	-169.2319170301516	-169.2319170301516	9.236476722599999	1998.3935232774002	189.54211632337905	0.11399311067756751	40.5506968704921
310000	-346.0410821750909	-169.5382948037966	-176.50278737129432	-176.50278737129432	9.236476722599999	1998.3935232774002	189.54211632337905	0.13190170463882545	42.97435227386417
310500	-355.0509069794173	-169.22734346750147	-185.8235635119158	-185.8235635119158	9.236476722599999	1998.3935232774002	189.54211632337905	0.12264546967064795	42.83980888780689
311000	-319.05763331975027	-136.077519637952	-182.98011368179823	-182.98011368179823	9.236476722599999	1998.3935232774002	189.54211632337905	0.14479281924592616	43.04228125386814
311500	-336.24746770204604	-145.8876459363154	-190.35982176573066	-190.35982176573066	9.236476722599999	1998.3935232774002	189.54211632337905	0.20946594392503848	40.908112761328894
312000	-386.9454097597137	-197.28274341857164	-189.66266634114203	-189.66266634114203	9.236476722599999	1998.3935232774002	189.54211632337905	0.2350778173950962	41.2482786233847
312500	-327.9906886388065	-140.32650456645388	-187.6641840723526	-187.6641840723526	9.236476722599999	1998.3935232774002	189.54211632337905	0.1562551789917326	43.15445276370223
313000	-297.53098862492783	-112.76497256441286	-184.76601606051497	-184.76601606051497	9.236476722599999	1998.3935232774002	189.54211632337905	0.1141228344648325	41.78125388845083
313500	-323.5380660111597	-135.17295908500313	-188.36510692615653	-188.36510692615653	9.236476722599999	1998.3935232774002	189.54211632337905	0.1613063191186272	42.64368812998723
314000	-306.3386412077558	-124.13006293166048	-182.20857827609532	-182.20857827609532	9.236476722599999	1998.3935232774002	189.54211632337905	0.18009445557627546	41.43288918093171
314500	-348.44819189903046	-158.36634480555912	-190.08184709347134	-190.08184709347134	9.236476722599999	1998.3935232774002	189.54211632337905	0.18871064037826146	40.82764140813661
315000	-352.19683483464735	-143.99888685838255	-208.19794797626477	-208.19794797626477	9.236476722599999	1998.3935232774002	189.54211632337905	0.14241270946297618	41.22802690227621
315500	-387.44533562424647	-180.75314922057606	-206.69218640367038	-206.69218640367038	9.236476722599999	1998.3935232774002	189.54211632337905	0.28715658385698484	40.67660042521296
316000	-323.3131409620963	-133.400512147585	-189.91262881451135	-189.91262881451135	9.236476722599999	1998.3935232774002	189.54211632337905	0.1294269493478022	43.550689894138095
316500	-350.22199647762636	-157.14880983847536	-193.073186639151	-193.073186639151	9.236476722599999	1998.3935232774002	189.54211632337905	0.1850244033705633	40.51878434568231
317000	-360.1929409342988	-168.15868647176566	-192.03425446253314	-192.03425446253314	9.236476722599999	1998.3935232774002	189.54211632337905	0.2132787248149508	41.85682391644207
317500	-356.38021878953396	-158.59941823470464	-197.7808005548293	-197.7808005548293	9.236476722599999	1998.3935232774002	189.54211632337905	0.2015817008462314	40.43244778540267
318000	-300.7185227073435	-117.93427403455617	-182.78424867278733	-182.78424867278733	9.236476722599999	1998.3935232774002	189.54211632337905	0.10296085687998141	39.75069963825025
318500	-321.42084035563016	-126.49088488304876	-194.92995547258138	-194.92995547258138	9.236476722599999	1998.3935232774002	189.54211632337905	0.22401537300120575	41.57264801492783
319000	-331.43123191070555	-141.80964093429827	-189.62159097640728	-189.62159097640728	9.236476722599999	1998.3935232774002	189.54211632337905	0.13468698289527695	41.5590644833104
319500	-312.1556376655138	-148.99366521573594	-163.16197244977783	-163.16197244977783	9.236476722599999	1998.3935232774002	189.54211632337905	0.09087644854228492	42.41049243920102
320000	-342.4300763574421	-160.19695954741354	-182.23311681002858	-182.23311681002858	9.236476722599999	1998.3935232774002	189.54211632337905	0.17872193270119122	41.05747948826946
320500	-335.80982872968406	-158.2257421337026	-177.58408659598146	-177.58408659598146	9.236476722599999	1998.3935232774002	189.54211632337905	0.10560894333400227	42.41838813246126
321000	-378.9508851721533	-192.88113159784825	-186.06975357430503	-186.06975357430503	9.236476722599999	1998.3935232774002	189.54211632337905	0.15212243253118318	41.00907118277388
321500	-287.3655784805356	-101.01084236301723	-186.35473611751837	-186.35473611751837	9.236476722599999	1998.3935232774002	189.54211632337905	0.10896641461448046	40.9522650604349
322000	-366.38547175937845	-161.59111276941323	-204.7943589899652	-204.7943589899652	9.236476722599999	1998.3935232774002	189.54211632337905	0.30439028469228774	42.481513641182836
322500	-348.19392093236263	-159.54983405078522	-188.6440868815774	-188.6440868815774	9.236476722599999	1998.3935232774002	189.54211632337905	0.17958116163120547	39.99869152047451
323000	-365.0170862710528	-164.956383289233	-200.06070298181976	-200.06070298181976	9.236476722599999	1998.3935232774002	189.54211632337905	0.20405462391310045	40.056509390738015
323500	-358.15262705846703	-172.5760752123756	-185.57655184609146	-185.57655184609146	9.236476722599999	1998.3935232774002	189.54211632337905	0.16029121938840354	42.88957986154086
324000	-270.7461823960056	-99.47294816547954	-171.2732342305261	-171.2732342305261	9.236476722599999	1998.3935232774002	189.54211632337905	0.07760070427329785	40.3238210696996
324500	-360.55251150904576	-173.5985706513621	-186.95394085768362	-186.95394085768362	9.236476722599999	1998.3935232774002	189.54211632337905	0.18080862760401406	42.6075647267315
325000	-354.2441479223945	-159.4970932547038	-194.74705466769072	-194.74705466769072	9.236476722599999	1998.3935232774002	189.54211632337905	0.20453797173104038	40.959166427267405
325500	-355.918169483805	-161.07515307895747	-194.84301640484753	-194.84301640484753	9.236476722599999	1998.3935232774002	189.54211632337905	0.15686673788530794	41.28147901004386
326000	-332.69346804749847	-140.0395030443633	-192.65396500313517	-192.65396500313517	9.236476722599999	1998.3935232774002	189.54211632337905	0.16066216426548321	40.71253158883382
326500	-367.97072452810903	-173.84945294693327	-194.12127158117576	-194.12127158117576	9.236476722599999	1998.3935232774002	189.54211632337905	0.17251507306036545	40.79000227043917
327000	-322.51598071012694	-142.36289510768708	-180.15308560243986	-180.15308560243986	9.236476722599999	1998.3935232774002	189.54211632337905	0.08975099646619726	40.88834665849538
327500	-301.50680079496436	-122.92434597504489	-178.5824548199195	-178.5824548199195	9.236476722599999	1998.3935232774002	189.54211632337905	0.10314273951749107	40.993147062143365
328000	-347.3454480546999	-161.79885493556156	-185.5465931191383	-185.5465931191383	9.236476722599999	1998.3935232774002	189.54211632337905	0.09719505509361255	41.739551511758954
328500	-315.8486222510316	-126.71746384670985	-189.13115840432175	-189.13115840432175	9.236476722599999	1998.3935232774002	189.54211632337905	0.1299633020723841	40.94081049885123
329000	-295.2928070475002	-123.98514565590534	-171.3076613915949	-171.3076613915949	9.236476722599999	1998.3935232774002	189.54211632337905	0.09232371161151891	42.18437215845827
329500	-291.1080487294388	-110.5151140753485	-180.5929346540903	-180.5929346540903	9.236476722599999	1998.3935232774002	189.54211632337905	0.08602640506439012	42.75346176395327
330000	-332.52141236033066	-135.74560711070652	-196.77580524962414	-196.77580524962414	9.236476722599999	1998.3935232774002	189.54211632337905	0.18660369324108295	43.37537942015069
330500	-363.00637675601763	-191.46320551877892	-171.5431712372387	-171.5431712372387	9.236476722599999	1998.3935232774002	189.54211632337905	0.12419536635248642	40.63692172670086
331000	-379.72988485886117	-188.8763498981721	-190.85353496068905	-190.85353496068905	9.236476722599999	1998.3935232774002	189.54211632337905	0.1781292070060894	40.8298012446977
331500	-310.1456353986045	-120.955171896849	-189.1904635017555	-189.1904635017555	9.236476722599999	1998.3935232774002	189.54211632337905	0.13765174173140615	41.32975560551188
332000	-337.7522867182985	-149.78633253674406	-187.96595418155442	-187.96595418155442	9.236476722599999	1998.3935232774002	189.54211632337905	0.16229052385878495	41.82448004835696
332500	-332.4092230856092	-150.34151427121634	-182.06770881439286	-182.06770881439286	9.236476722599999	1998.3935232774002	189.54211632337905	0.13589863810094546	42.08438597706976
333000	-305.3549414749483	-117.41187509219668	-187.94306638275165	-187.94306638275165	9.236476722599999	1998.3935232774002	189.54211632337905	0.14572452237892364	42.65154715537367
333500	-316.8320644756117	-129.4380957422535	-187.39396873335815	-187.39396873335815	9.236476722599999	1998.3935232774002	189.54211632337905	0.12649792152758052	42.85289203629985
334000	-389.6408466639334	-194.0375802068803	-195.60326645705314	-195.60326645705314	9.236476722599999	1998.3935232774002	189.54211632337905	0.20454575091346777	42.2116214901622
334500	-356.465411139053	-166.32172852171885	-190.14368261733418	-190.14368261733418	9.236476722599999	1998.3935232774002	189.54211632337905	0.16357497434416646	42.97476306774335
335000	-331.69186018901803	-152.3185620847136	-179.37329810430444	-179.37329810430444	9.236476722599999	1998.3935232774002	189.54211632337905	0.11672154962073163	41.21564945508467
335500	-325.2703916909651	-137.74488718385504	-187.52550450711007	-187.52550450711007	9.236476722599999	1998.3935232774002	189.54211632337905	0.17937307441346068	42.97929006029709
336000	-333.76503147402525	-143.3493151632213	-190.41571631080396	-190.41571631080396	9.236476722599999	1998.3935232774002	189.54211632337905	0.16158648286787292	41.08191165915608
336500	-285.20086476734997	-119.31740732703558	-165.88345744031437	-165.88345744031437	9.236476722599999	1998.3935232774002	189.54211632337905	0.07005491966495943	42.82348204854098
337000	-337.69449203077943	-140.56330523422614	-197.1311867965533	-197.1311867965533	9.236476722599999	1998.3935232774002	189.54211632337905	0.18570043976263306	41.36383556244337
337500	-319.345636307125	-128.94531245653786	-190.4003238505871	-190.4003238505871	9.236476722599999	1998.3935232774002	189.54211632337905	0.13278117998292793	40.07956774962729
338000	-321.2414445750941	-128.6968552025253	-192.5445893725688	-192.5445893725688	9.236476722599999	1998.3935232774002	189.54211632337905	0.1753403263224041	39.899828971942526
338500	-337.6211447135606	-156.03724376119277	-181.58390095236788	-181.58390095236788	9.236476722599999	1998.3935232774002	189.54211632337905	0.13404261791449854	40.696224551805884
339000	-314.60380033895433	-125.57785061136201	-189.02594972759235	-189.02594972759235	9.236476722599999	1998.3935232774002	189.54211632337905	0.1571280434546279	40.14320917065897
